line,page,dates,month,day,year,time,plot,mass,svl,tl,sex,gravid,group,clutch,color,recap,mark,id,damage
2725,87,8/29/09,8,29,2009,N,9,0.811,41,79,Y,N,Y,NA,R,NA,NA,2022,N
2657,86,6/19/09,6,19,2009,N,5,0.813,41,77,Y,N,Y,NA,R,Y,NA,NA,N
1612,53,11/8/08,11,8,2008,N,4,0.814,41,80,Y,N,Y,NA,R,NA,NA,NA,N
3351,106,6/9/11,6,9,2011,N,5,0.816,41,77,Y,N,Y,NA,R,N,NA,2567,Y
1199,39,9/14/08,9,14,2008,N,1,0.816,41,78,Y,N,Y,NA,R,NA,NA,NA,N
916,29,6/23/08,6,23,2008,N,9,0.82,41,75,Y,N,Y,NA,R,NA,NA,706,N
412,14,6/1/08,6,1,2008,D,3,0.82,41,72,Y,N,Y,NA,R,NA,NA,215,N
2536,82,6/23/09,6,23,2009,N,4,0.823,41,71,Y,N,Y,NA,R,NA,NA,1897,Y
1330,43,10/1/08,10,1,2008,N,7,0.824,41,78,Y,N,Y,NA,R,NA,NA,NA,N
1086,34,9/9/08,9,9,2008,N,7,0.83,41,72,Y,N,Y,NA,R,NA,NA,NA,N
3065,97,5/20/11,5,20,2011,N,4,0.831,41,68,Y,N,Y,NA,R,N,NA,2341,Y
395,13,5/31/08,5,31,2008,N,4,0.832,41,52,Y,N,Y,NA,R,NA,NA,NA,Y
2517,81,6/9/09,6,9,2009,N,9,0.834,41,73,Y,N,Y,NA,R,NA,NA,NA,N
3307,105,6/9/11,6,9,2011,N,4,0.837,41,76,Y,N,Y,NA,R,N,NA,2523,N
871,27,6/20/08,6,20,2008,N,7,0.841,41,71,Y,N,Y,NA,R,NA,NA,661,N
3352,106,6/9/11,6,9,2011,N,5,0.842,41,66,Y,N,Y,NA,R,N,NA,2568,Y
880,28,6/20/08,6,20,2008,N,9,0.844,41,66,Y,N,Y,NA,R,NA,NA,670,Y
300,10,5/31/08,5,31,2008,N,7,0.844,41,54,Y,N,Y,NA,R,NA,NA,136,Y
774,24,6/16/08,6,16,2008,N,5,0.844,41,73,Y,N,Y,NA,R,NA,NA,565,N
3194,101,7/24/09,7,24,2009,N,T1,0.846,41,73,Y,N,Y,NA,R,N,NA,1980,Y
2898,92,5/15/11,5,15,2011,N,4,0.847,41,78,Y,N,Y,NA,R,N,NA,2155,Y
2584,83,6/12/09,6,12,2009,N,4,0.847,41,70,Y,N,Y,NA,R,NA,NA,NA,Y
2619,84,6/14/09,6,14,2009,N,9,0.849,41,73,Y,N,Y,NA,R,NA,NA,1867,Y
590,19,6/5/08,6,5,2008,N,3,0.852,41,66,Y,N,Y,NA,R,NA,NA,387,N
1738,57,4/21/09,4,21,2009,N,4,0.857,41,80,Y,N,Y,NA,R,NA,NA,1266,N
2896,92,5/7/11,5,7,2011,N,7,0.86,41,79,Y,N,Y,NA,R,Y,ORXR,2153,N
1358,44,10/9/08,10,9,2008,N,4,0.866,41,81,Y,N,Y,NA,R,NA,NA,NA,N
2383,77,5/29/09,5,29,2009,N,9,0.866,41,79,Y,N,Y,NA,R,NA,NA,NA,N
2758,88,5/4/11,5,4,2011,N,7,0.87,41,75,Y,N,Y,NA,R,N,NA,2015,Y
2543,82,6/23/09,6,23,2009,N,4,0.871,41,74,Y,N,Y,NA,R,NA,NA,1904,Y
635,20,6/6/08,6,6,2008,D,5,0.871,41,74,Y,N,Y,NA,R,NA,NA,430,N
442,14,6/4/08,6,4,2008,N,4,0.871,41,74,Y,N,Y,NA,R,NA,NA,243,N
594,19,6/5/08,6,5,2008,N,3,0.873,41,76,Y,N,Y,NA,R,NA,NA,391,N
243,8,5/31/08,5,31,2008,N,5,0.881,41,80,Y,N,Y,NA,R,NA,NA,85,N
55,2,5/17/08,5,17,2008,D,9,0.881,41,73,Y,N,Y,NA,R,NA,NA,NA,N
690,22,6/7/08,6,7,2008,N,3,0.882,41,76,Y,N,Y,NA,R,NA,NA,483,N
1142,36,9/9/08,9,9,2008,N,4,0.882,41,79,Y,N,Y,NA,R,NA,NA,NA,N
766,24,6/15/08,6,15,2008,N,4,0.887,41,77,Y,N,Y,NA,R,NA,NA,557,Y
926,29,6/26/08,6,26,2008,N,7,0.887,41,67,Y,N,Y,NA,R,NA,NA,716,N
2365,77,5/29/09,5,29,2009,N,3,0.897,41,78,Y,N,Y,NA,R,NA,NA,NA,N
674,21,6/6/08,6,6,2008,N,9,0.914,41,66,Y,N,Y,NA,R,NA,NA,467,Y
1288,41,9/28/08,9,28,2008,N,4,0.921,41,73,Y,N,Y,NA,R,NA,NA,NA,N
259,9,5/31/08,5,31,2008,N,5,0.922,41,80,Y,N,Y,NA,R,NA,NA,99,N
3198,101,7/24/09,7,24,2009,N,T1,0.929,41,79,Y,N,Y,NA,R,N,NA,1984,Y
3086,98,5/20/11,5,20,2011,N,5,0.945,41,86,Y,N,Y,NA,R,Y,RXGR,2362,N
486,16,6/4/08,6,4,2008,N,9,0.946,41,71,Y,N,Y,NA,R,NA,NA,284,Y
605,19,6/5/08,6,5,2008,N,9,0.949,41,71,Y,N,Y,NA,L,NA,NA,401,N
2727,87,10/24/09,10,24,2009,N,T,0.951,41,79,Y,N,Y,NA,R,NA,NA,2024,N
663,21,6/6/08,6,6,2008,N,7,0.979,41,77,Y,N,Y,NA,R,NA,NA,456,N
1557,51,11/8/08,11,8,2008,N,9,0.979,41,76,Y,N,Y,NA,R,NA,NA,NA,N
1468,47,11/1/08,11,1,2008,D,4,0.986,41,81,Y,N,Y,NA,R,NA,NA,1072,N
256,9,5/31/08,5,31,2008,N,5,0.997,41,72,Y,N,Y,NA,R,NA,NA,96,Y
872,27,6/20/08,6,20,2008,N,7,1.015,41,58,Y,N,Y,NA,R,NA,NA,662,Y
3038,96,5/20/11,5,20,2011,N,7,1.017,41,64,Y,N,Y,NA,R,Y,OROR,2314,Y
628,20,6/6/08,6,6,2008,D,4,1.053,41,71,Y,N,Y,NA,R,NA,NA,423,N
328,11,5/31/08,5,31,2008,N,7,1.111,41,82,Y,N,Y,NA,R,NA,NA,164,Y
509,16,6/4/08,6,4,2008,N,3,0.63,42,66,Y,N,Y,NA,R,NA,NA,317,Y
1087,34,9/9/08,9,9,2008,N,7,0.631,42,65,Y,N,Y,NA,R,NA,NA,NA,N
1775,58,4/21/09,4,21,2009,N,4,0.647,42,69,Y,N,Y,NA,R,NA,NA,1303,N
1971,64,5/5/09,5,5,2009,N,5,0.656,42,70,Y,N,Y,NA,R,NA,NA,1417,Y
2158,69,5/9/09,5,9,2009,N,5,0.662,42,55,Y,N,Y,NA,R,NA,NA,NA,Y
763,24,6/15/08,6,15,2008,N,4,0.662,42,62,Y,N,Y,NA,R,NA,NA,554,N
1707,56,4/21/09,4,21,2009,N,3,0.666,42,72,Y,N,Y,NA,R,NA,NA,1235,Y
1376,44,10/9/08,10,9,2008,N,9,0.675,42,80,Y,N,Y,NA,R,NA,NA,NA,N
11,1,5/17/08,5,17,2008,N,5,0.68,42,77,Y,N,Y,NA,R,NA,NA,NA,N
3097,98,5/23/11,5,23,2011,N,9,0.687,42,49,Y,N,Y,NA,R,N,NA,2373,Y
2426,76,5/27/09,5,27,2009,N,9,0.692,42,61,Y,N,Y,NA,R,NA,NA,1647,Y
888,28,6/20/08,6,20,2008,N,4,0.7,42,65,Y,N,Y,NA,R,NA,NA,678,N
2103,68,5/7/09,5,7,2009,N,9,0.701,42,70,Y,N,Y,NA,R,NA,NA,NA,Y
3146,100,5/14/09,5,14,2009,N,T1,0.703,42,80,Y,N,Y,NA,R,N,NA,1592,Y
2258,73,5/17/09,5,17,2009,N,5,0.705,42,64,Y,N,Y,NA,R,NA,NA,1602,Y
700,22,6/10/08,6,10,2008,N,5,0.705,42,76,Y,N,Y,NA,R,NA,NA,493,N
108,4,5/21/08,5,21,2008,N,4,0.708,42,73,Y,N,Y,NA,R,NA,NA,NA,N
2382,77,5/29/09,5,29,2009,N,9,0.709,42,70,Y,N,Y,NA,R,NA,NA,NA,N
1727,56,4/21/09,4,21,2009,N,4,0.713,42,68,Y,N,Y,NA,R,NA,NA,1255,N
1348,44,10/9/08,10,9,2008,N,4,0.72,42,80,Y,N,Y,NA,R,NA,NA,NA,N
1835,60,4/21/09,4,21,2009,N,5,0.723,42,72,Y,N,Y,NA,R,NA,NA,1379,N
2783,89,5/4/11,5,4,2011,N,5,0.724,42,69,Y,N,Y,NA,R,Y,XRRY,2040,Y
2745,88,4/13/11,4,13,2011,N,7,0.724,42,74,Y,N,Y,NA,R,N,NA,2002,N
2052,66,5/5/09,5,5,2009,N,9,0.725,42,78,Y,N,Y,NA,R,NA,NA,NA,N
415,14,6/1/08,6,1,2008,D,3,0.729,42,74,Y,N,Y,NA,R,NA,NA,218,N
2533,82,6/9/09,6,9,2009,N,5,0.731,42,60,Y,N,Y,NA,R,NA,NA,1841,Y
3280,104,6/9/11,6,9,2011,N,3,0.732,42,52,Y,N,Y,NA,R,N,NA,2496,Y
2432,76,5/27/09,5,27,2009,N,5,0.732,42,71,Y,N,Y,NA,R,NA,NA,1653,Y
2324,75,5/29/09,5,29,2009,N,5,0.732,42,73,Y,N,Y,NA,R,NA,NA,NA,N
1927,62,4/22/09,4,22,2009,N,9,0.735,42,76,Y,N,Y,NA,R,NA,NA,NA,N
2121,68,5/9/09,5,9,2009,N,4,0.739,42,70,Y,N,Y,NA,R,NA,NA,NA,Y
1097,34,9/9/08,9,9,2008,N,4,0.74,42,73,Y,N,Y,NA,R,NA,NA,NA,N
2461,79,5/28/09,5,28,2009,N,T1,0.744,42,71,Y,N,Y,NA,R,NA,NA,1712,Y
1484,49,11/1/08,11,1,2008,D,3,0.746,42,51,Y,N,Y,NA,R,NA,NA,1080,N
22,1,5/17/08,5,17,2008,N,3,0.746,42,74,Y,N,Y,NA,R,NA,NA,NA,N
2912,93,5/15/11,5,15,2011,N,3,0.748,42,60,Y,N,Y,NA,R,N,NA,2169,Y
1748,57,4/21/09,4,21,2009,N,9,0.748,42,77,Y,N,Y,NA,R,NA,NA,1276,N
2045,66,5/7/09,5,7,2009,N,4,0.75,42,79,Y,N,Y,NA,R,NA,NA,1519,Y
1953,63,4/22/09,4,22,2009,N,4,0.754,42,74,Y,N,Y,NA,R,NA,NA,NA,Y
2794,89,5/4/11,5,4,2011,N,9,0.757,42,74,Y,N,Y,NA,R,N,NA,2051,Y
2949,94,5/15/11,5,15,2011,N,7,0.765,42,67,Y,N,Y,NA,R,N,NA,2206,Y
1935,63,4/22/09,4,22,2009,N,7,0.766,42,69,Y,N,Y,NA,R,NA,NA,NA,Y
194,7,5/22/08,5,22,2008,D,3,0.768,42,74,Y,N,Y,NA,R,NA,NA,39,N
1889,61,4/22/09,4,22,2009,N,9,0.769,42,74,Y,N,Y,NA,R,NA,NA,NA,N
2329,75,5/29/09,5,29,2009,N,5,0.77,42,75,Y,N,Y,NA,R,NA,NA,NA,N
3022,96,5/20/11,5,20,2011,N,9,0.771,42,76,Y,N,Y,NA,R,N,NA,2279,Y
2624,85,6/14/09,6,14,2009,N,7,0.771,42,60,Y,N,Y,NA,R,NA,NA,1872,Y
2509,81,6/9/09,6,9,2009,N,9,0.772,42,71,Y,N,Y,NA,R,NA,NA,1820,Y
925,29,6/26/08,6,26,2008,N,5,0.775,42,78,Y,N,Y,NA,R,NA,NA,715,N
82,3,5/18/08,5,18,2008,N,3,0.775,42,74,Y,N,Y,NA,R,NA,NA,NA,N
292,10,5/31/08,5,31,2008,N,9,0.777,42,69,Y,N,Y,NA,R,NA,NA,130,Y
2700,87,8/22/09,8,22,2009,N,9,0.777,42,77,Y,N,Y,NA,R,NA,NA,1997,N
1410,45,10/16/08,10,16,2008,N,7,0.778,42,74,Y,N,Y,NA,R,NA,NA,1020,N
105,4,5/21/08,5,21,2008,N,4,0.78,42,68,Y,N,Y,NA,R,NA,NA,NA,N
2670,86,7/2/09,7,2,2009,N,4,0.781,42,73,Y,N,Y,NA,R,NA,NA,NA,Y
149,5,5/21/08,5,21,2008,N,3,0.781,42,76,Y,N,Y,NA,L,NA,NA,NA,N
434,14,6/4/08,6,4,2008,N,4,0.782,42,64,Y,N,Y,NA,R,NA,NA,235,Y
2220,71,5/14/09,5,14,2009,N,3,0.782,42,70,Y,N,Y,NA,R,NA,NA,1548,Y
698,22,6/10/08,6,10,2008,N,9,0.784,42,59,Y,N,Y,NA,R,NA,NA,491,Y
1119,36,9/9/08,9,9,2008,N,4,0.786,42,77,Y,N,Y,NA,R,NA,NA,NA,N
940,30,6/29/08,6,29,2008,N,5,0.787,42,53,Y,N,Y,NA,R,NA,NA,730,Y
1821,59,4/21/09,4,21,2009,N,7,0.787,42,71,Y,N,Y,NA,R,NA,NA,1349,Y
66,3,5/17/08,5,17,2008,D,7,0.787,42,73,Y,N,Y,NA,R,NA,NA,NA,N
688,22,6/7/08,6,7,2008,N,9,0.79,42,73,Y,N,Y,NA,R,NA,NA,481,Y
1208,39,9/14/08,9,14,2008,N,3,0.793,42,75,Y,N,Y,NA,R,NA,NA,NA,N
2878,92,5/7/11,5,7,2011,N,3,0.796,42,76,Y,N,Y,NA,R,N,NA,2135,N
1592,52,11/8/08,11,8,2008,N,3,0.797,42,76,Y,N,Y,NA,R,NA,NA,NA,N
1947,63,4/22/09,4,22,2009,N,7,0.8,42,73,Y,N,Y,NA,TAN,NA,NA,NA,Y
341,11,5/31/08,5,31,2008,N,4,0.8,42,66,Y,N,Y,NA,R,NA,NA,NA,N
649,21,6/6/08,6,6,2008,N,4,0.801,42,63,Y,N,Y,NA,R,NA,NA,443,N
1857,60,4/21/09,4,21,2009,N,5,0.802,42,75,Y,N,Y,NA,R,NA,NA,1363,N
611,20,6/5/08,6,5,2008,N,9,0.805,42,66,Y,N,Y,NA,R,NA,NA,407,N
1321,43,10/1/08,10,1,2008,N,7,0.805,42,62,Y,N,Y,NA,R,NA,NA,NA,N
2048,66,5/7/09,5,7,2009,N,4,0.81,42,72,Y,N,Y,NA,R,NA,NA,1522,Y
1006,32,8/16/08,8,16,2008,N,5,0.811,42,77,Y,N,Y,NA,R,NA,NA,NA,N
3325,105,6/9/11,6,9,2011,N,5,0.812,42,72,Y,N,Y,NA,R,N,NA,2541,Y
500,16,6/4/08,6,4,2008,N,3,0.813,42,77,Y,N,Y,NA,R,NA,NA,298,N
2918,93,5/15/11,5,15,2011,N,3,0.814,42,80,Y,N,Y,NA,R,N,NA,2175,N
2500,81,6/9/09,6,9,2009,N,4,0.82,42,66,Y,N,Y,NA,R,NA,NA,1812,Y
3214,102,6/6/11,6,6,2011,D,T2,0.822,42,77,Y,N,Y,NA,R,N,NA,2430,N
3148,100,5/14/09,5,14,2009,N,T1,0.823,42,68,Y,N,Y,NA,R,N,NA,1594,Y
1823,59,4/21/09,4,21,2009,N,7,0.823,42,80,Y,N,Y,NA,R,NA,NA,1351,N
1512,49,11/6/08,11,6,2008,N,5,0.825,42,74,Y,N,Y,NA,R,NA,NA,1091,N
1434,46,10/16/08,10,16,2008,N,4,0.826,42,76,Y,N,Y,NA,R,NA,NA,1044,N
3332,106,6/9/11,6,9,2011,N,5,0.827,42,80,Y,N,Y,NA,R,N,NA,2548,N
2776,89,5/4/11,5,4,2011,N,7,0.829,42,76,Y,N,Y,NA,R,N,NA,2033,Y
2283,73,5/27/09,5,27,2009,N,7,0.831,42,80,Y,N,Y,NA,R,NA,NA,1638,Y
3215,102,6/6/11,6,6,2011,D,T2,0.832,42,79,Y,N,Y,NA,R,N,NA,2431,N
3156,100,5/27/09,5,27,2009,N,T1,0.835,42,80,Y,N,Y,NA,R,N,NA,1619,Y
1466,47,11/1/08,11,1,2008,D,5,0.835,42,75,Y,N,Y,NA,R,NA,NA,1096,N
1846,60,4/21/09,4,21,2009,N,5,0.837,42,70,Y,N,Y,NA,R,NA,NA,1390,N
1293,42,9/28/08,9,28,2008,N,9,0.842,42,79,Y,N,Y,NA,R,NA,NA,NA,N
1157,37,9/12/08,9,12,2008,N,4,0.843,42,79,Y,N,Y,NA,R,NA,NA,NA,N
1625,53,11/15/08,11,15,2008,N,5,0.844,42,78,Y,N,Y,NA,R,NA,NA,1160,N
336,11,5/31/08,5,31,2008,N,4,0.846,42,81,Y,N,Y,NA,R,NA,NA,172,N
2961,94,5/17/11,5,17,2011,N,3,0.848,42,73,Y,N,Y,NA,R,N,NA,2218,Y
334,11,5/31/08,5,31,2008,N,4,0.849,42,74,Y,N,Y,NA,R,NA,NA,170,N
835,26,6/17/08,6,17,2008,N,5,0.853,42,67,Y,N,Y,NA,L,NA,NA,626,Y
67,3,5/17/08,5,17,2008,D,7,0.853,42,71,Y,N,Y,NA,R,NA,NA,NA,N
3322,105,6/9/11,6,9,2011,N,9,0.854,42,81,Y,N,Y,NA,R,N,NA,2538,Y
1201,39,9/14/08,9,14,2008,N,1,0.857,42,77,Y,N,Y,NA,R,NA,NA,NA,Y
1762,57,4/21/09,4,21,2009,N,7,0.858,42,77,Y,N,Y,NA,R,NA,NA,1290,Y
1530,50,11/6/08,11,6,2008,N,7,0.861,42,60,Y,N,Y,NA,R,NA,NA,1145,Y
3293,104,6/9/11,6,9,2011,N,7,0.862,42,78,Y,N,Y,NA,R,N,NA,2509,N
2409,78,5/29/09,5,29,2009,N,9,0.862,42,75,Y,N,Y,NA,R,NA,NA,NA,N
2915,93,5/15/11,5,15,2011,N,3,0.864,42,80,Y,N,Y,NA,R,N,NA,2172,N
2205,71,5/14/09,5,14,2009,N,7,0.866,42,79,Y,N,Y,NA,R,NA,NA,1533,N
2822,90,5/4/11,5,4,2011,N,4,0.868,42,77,Y,N,Y,NA,R,N,NA,2079,Y
546,18,6/4/08,6,4,2008,N,7,0.874,42,73,Y,N,Y,NA,R,NA,NA,302,N
3260,103,6/9/11,6,9,2011,N,7,0.875,42,70,Y,N,Y,NA,R,N,NA,2476,Y
3221,102,6/9/11,6,9,2011,N,T1,0.877,42,73,Y,N,Y,NA,R,N,NA,2437,N
1763,57,4/21/09,4,21,2009,N,7,0.881,42,81,Y,N,Y,NA,R,NA,NA,1291,Y
1392,45,10/16/08,10,16,2008,N,5,0.882,42,76,Y,N,Y,NA,R,NA,NA,1002,N
930,29,6/26/08,6,26,2008,N,3,0.887,42,75,Y,N,Y,NA,R,NA,NA,720,Y
564,18,6/5/08,6,5,2008,N,7,0.887,42,73,Y,N,Y,NA,R,NA,NA,361,Y
1822,59,4/21/09,4,21,2009,N,7,0.887,42,76,Y,N,Y,NA,R,NA,NA,1350,N
2550,82,6/23/09,6,23,2009,N,3,0.888,42,63,Y,N,Y,NA,R,NA,NA,1911,Y
2295,74,5/28/09,5,28,2009,N,5,0.889,42,78,Y,N,Y,NA,R,NA,NA,NA,N
2531,82,6/9/09,6,9,2009,N,5,0.891,42,74,Y,N,Y,NA,R,NA,NA,1839,Y
2964,94,5/17/11,5,17,2011,N,3,0.891,42,78,Y,N,Y,NA,R,N,NA,2221,N
320,11,5/31/08,5,31,2008,N,7,0.895,42,78,Y,N,Y,NA,R,NA,NA,156,N
1490,49,11/1/08,11,1,2008,D,9,0.895,42,71,Y,N,Y,NA,R,NA,NA,1107,N
491,16,6/4/08,6,4,2008,N,9,0.896,42,56,Y,N,Y,NA,R,NA,NA,289,Y
984,31,7/31/08,7,31,2008,N,9,0.897,42,82,Y,N,Y,NA,R,NA,NA,774,N
2879,92,5/7/11,5,7,2011,N,3,0.898,42,81,Y,N,Y,NA,R,N,NA,2136,N
860,27,6/20/08,6,20,2008,N,5,0.898,42,73,Y,N,Y,NA,R,NA,NA,650,N
1615,53,11/8/08,11,8,2008,N,4,0.9,42,71,Y,N,Y,NA,R,NA,NA,NA,N
838,26,6/17/08,6,17,2008,N,5,0.901,42,83,Y,N,Y,NA,R,NA,NA,629,N
1399,45,10/16/08,10,16,2008,N,5,0.904,42,77,Y,N,Y,NA,L,NA,NA,1009,N
534,17,6/5/08,6,5,2008,N,4,0.907,42,73,Y,N,Y,NA,R,NA,NA,342,Y
237,8,5/27/08,5,27,2008,N,5,0.914,42,77,Y,N,Y,NA,R,NA,NA,80,N
378,12,5/31/08,5,31,2008,N,3,0.918,42,79,Y,N,Y,NA,R,NA,NA,204,N
2597,84,6/12/09,6,12,2009,N,7,0.919,42,77,Y,N,Y,NA,R,NA,NA,NA,N
520,17,6/5/08,6,5,2008,N,4,0.921,42,70,Y,N,Y,NA,R,NA,NA,328,Y
1697,55,11/15/08,11,15,2008,N,7,0.921,42,70,Y,N,Y,NA,R,NA,NA,1225,Y
1072,34,9/9/08,9,9,2008,N,7,0.926,42,77,Y,N,Y,NA,R,NA,NA,NA,Y
677,22,6/6/08,6,6,2008,N,9,0.927,42,74,Y,N,Y,NA,R,NA,NA,470,Y
3031,96,5/20/11,5,20,2011,N,7,0.929,42,81,Y,N,Y,NA,R,N,NA,2307,Y
2400,78,5/29/09,5,29,2009,N,9,0.932,42,77,Y,N,Y,NA,R,NA,NA,NA,N
2586,83,6/12/09,6,12,2009,N,4,0.935,42,83,Y,N,Y,NA,R,NA,NA,NA,N
857,27,6/17/08,6,17,2008,N,3,0.939,42,76,Y,N,Y,NA,R,NA,NA,647,Y
322,11,5/31/08,5,31,2008,N,7,0.96,42,73,Y,N,Y,NA,R,NA,NA,158,N
890,28,6/20/08,6,20,2008,N,3,0.963,42,80,Y,N,Y,NA,R,NA,NA,680,N
867,27,6/20/08,6,20,2008,N,5,0.966,42,76,Y,N,Y,NA,R,NA,NA,657,N
2483,79,6/9/09,6,9,2009,N,T1,0.967,42,73,Y,N,Y,NA,R,NA,NA,1854,N
3358,106,6/9/11,6,9,2011,N,5,0.973,42,75,Y,N,Y,NA,R,N,NA,2574,Y
956,30,7/18/08,7,18,2008,N,9,0.977,42,77,Y,N,Y,NA,R,NA,NA,746,Y
3034,96,5/20/11,5,20,2011,N,7,0.979,42,79,Y,N,Y,NA,R,N,NA,2310,Y
1620,53,11/13/08,11,13,2008,N,3,0.979,42,81,Y,N,Y,NA,R,NA,NA,NA,N
2352,75,5/29/09,5,29,2009,N,7,0.987,42,78,Y,N,Y,NA,R,NA,NA,NA,N
1075,34,9/9/08,9,9,2008,N,7,0.994,42,72,Y,N,Y,NA,R,NA,NA,NA,N
468,15,6/4/08,6,4,2008,N,7,1.005,42,83,Y,N,Y,NA,R,NA,NA,267,N
232,8,5/27/08,5,27,2008,N,7,1.008,42,75,Y,N,Y,NA,R,NA,NA,75,N
903,28,6/22/08,6,22,2008,N,4,1.01,42,80,Y,N,Y,NA,R,NA,NA,693,N
1268,41,9/27/08,9,27,2008,N,5,1.013,42,80,Y,N,Y,NA,R,NA,NA,NA,N
895,28,6/22/08,6,22,2008,N,9,1.03,42,78,Y,N,Y,NA,R,NA,NA,685,N
2982,95,5/17/11,5,17,2011,N,9,1.039,42,72,Y,N,Y,NA,R,N,NA,2239,Y
659,21,6/6/08,6,6,2008,N,5,1.145,42,85,Y,N,Y,NA,R,NA,NA,452,N
150,5,5/21/08,5,21,2008,N,3,0.665,43,66,Y,N,Y,NA,R,NA,NA,NA,N
3379,107,6/22/11,6,22,2011,N,5,0.672,43,53,Y,N,Y,NA,R,Y,RRRR,2595,Y
1899,62,4/21/09,4,21,2009,N,4,0.695,43,51,Y,N,Y,NA,R,NA,NA,1364,Y
1991,64,5/5/09,5,5,2009,N,5,0.707,43,74,Y,N,Y,NA,R,NA,NA,1437,Y
954,30,7/18/08,7,18,2008,N,4,0.709,43,62,Y,N,Y,NA,R,NA,NA,744,Y
131,5,5/21/08,5,21,2008,N,5,0.713,43,61,Y,N,Y,NA,R,NA,NA,NA,Y
2337,75,5/29/09,5,29,2009,N,5,0.717,43,53,Y,N,Y,NA,R,NA,NA,1766,Y
1759,57,4/21/09,4,21,2009,N,3,0.731,43,68,Y,N,Y,NA,R,NA,NA,1287,Y
142,5,5/21/08,5,21,2008,N,3,0.739,43,66,Y,N,Y,NA,R,NA,NA,6,Y
176,6,5/22/08,5,22,2008,D,4,0.743,43,67,Y,N,Y,NA,R,NA,NA,22,Y
121,4,5/21/08,5,21,2008,N,7,0.746,43,75,Y,N,Y,NA,R,NA,NA,NA,N
1890,61,4/22/09,4,22,2009,N,9,0.755,43,80,Y,N,Y,NA,R,NA,NA,NA,Y
2261,73,5/17/09,5,17,2009,N,5,0.764,43,78,Y,N,Y,NA,R,NA,NA,1605,N
2751,88,4/13/11,4,13,2011,N,4,0.77,43,79,Y,N,Y,NA,R,N,NA,2008,N
2234,72,5/14/09,5,14,2009,N,5,0.772,43,73,Y,N,Y,NA,R,NA,NA,1562,Y
2499,81,6/9/09,6,9,2009,N,4,0.775,43,74,Y,N,Y,NA,R,NA,NA,NA,N
2364,77,5/29/09,5,29,2009,N,3,0.776,43,60,Y,N,Y,NA,R,NA,NA,1700,Y
3002,95,5/18/11,5,18,2011,N,3,0.777,43,77,Y,N,Y,NA,R,N,NA,2259,Y
2370,77,5/29/09,5,29,2009,N,3,0.779,43,64,Y,N,Y,NA,R,NA,NA,1730,Y
39,2,5/17/08,5,17,2008,D,3,0.781,43,71,Y,N,Y,NA,R,NA,NA,NA,N
2212,71,5/14/09,5,14,2009,N,7,0.782,43,64,Y,N,Y,NA,R,NA,NA,1540,Y
304,10,5/31/08,5,31,2008,N,7,0.782,43,76,Y,N,Y,NA,R,NA,NA,140,N
1180,37,9/12/08,9,12,2008,N,7,0.784,43,78,Y,N,Y,NA,R,NA,NA,NA,N
1956,63,4/22/09,4,22,2009,N,4,0.786,43,72,Y,N,Y,NA,R,NA,NA,NA,Y
3162,100,5/27/09,5,27,2009,N,T1,0.789,43,81,Y,N,Y,NA,R,N,NA,1625,N
2085,67,5/7/09,5,7,2009,N,7,0.793,43,57,Y,N,Y,NA,R,NA,NA,1497,Y
1964,64,4/22/09,4,22,2009,N,4,0.796,43,70,Y,N,Y,NA,R,NA,NA,NA,Y
2124,68,5/9/09,5,9,2009,N,4,0.797,43,75,Y,N,Y,NA,R,NA,NA,NA,Y
952,30,7/18/08,7,18,2008,N,4,0.798,43,78,Y,N,Y,NA,R,NA,NA,742,Y
3104,98,5/23/11,5,23,2011,N,9,0.799,43,70,Y,N,Y,NA,R,N,NA,2380,Y
1701,56,4/6/09,4,6,2009,N,5,0.8,43,79,Y,N,Y,NA,R,NA,NA,1229,Y
2431,76,5/27/09,5,27,2009,N,5,0.805,43,73,Y,N,Y,NA,R,NA,NA,1652,Y
2235,72,5/14/09,5,14,2009,N,5,0.806,43,79,Y,N,Y,NA,R,NA,NA,1563,N
3167,100,5/28/09,5,28,2009,N,T1,0.808,43,78,Y,N,Y,NA,R,N,NA,1702,N
1712,56,4/21/09,4,21,2009,N,3,0.808,43,77,Y,N,Y,NA,R,NA,NA,1240,N
1950,63,4/22/09,4,22,2009,N,7,0.81,43,74,Y,N,Y,NA,R,NA,NA,NA,Y
2113,68,5/7/09,5,7,2009,N,3,0.813,43,72,Y,N,Y,NA,L,NA,NA,NA,Y
1176,37,9/12/08,9,12,2008,N,7,0.819,43,79,Y,N,Y,NA,R,NA,NA,NA,N
1197,39,9/14/08,9,14,2008,N,1,0.819,43,78,Y,N,Y,NA,R,NA,NA,NA,N
3010,96,5/18/11,5,18,2011,N,7,0.835,43,80,Y,N,Y,NA,R,N,NA,2267,N
1743,57,4/21/09,4,21,2009,N,3,0.839,43,85,Y,N,Y,NA,R,NA,NA,1271,N
1688,55,11/15/08,11,15,2008,N,7,0.841,43,77,Y,N,Y,NA,R,NA,NA,1216,Y
1002,31,8/6/08,8,6,2008,N,9,0.841,43,74,Y,N,Y,NA,R,NA,NA,792,N
1732,56,4/21/09,4,21,2009,N,4,0.844,43,77,Y,N,Y,NA,R,NA,NA,1260,N
1372,44,10/9/08,10,9,2008,N,9,0.844,43,81,Y,N,Y,NA,R,NA,NA,NA,N
